,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1067,6,SNRPA1,"['SNRPB2', 'ISY1']",0.02040816326530612,0.04548861716822296,15,2,98
1068,6,VAMP4,"['NAPA', 'STX16']",0.02040816326530612,0.2610959781686297,43,2,98
1069,6,LAMP1,"['STT3B', 'LAMP1']",0.02040816326530612,0.03481172787162497,13,2,98
1070,6,DHX38,"['ISY1', 'SF3B5']",0.02040816326530612,0.10473652146505276,24,2,98
1071,6,PFDN4,"['PFDN6', 'PFDN5']",0.02040816326530612,0.01346766586219806,8,2,98
1072,6,KAT6B,"['CCNF', 'BRPF1']",0.02040816326530612,0.017057382346729842,9,2,98
1073,6,TTF2,"['CCNF', 'POLR2K']",0.02040816326530612,0.040013594582753186,14,2,98
1074,6,SART1,"['SNRPB2', 'SF3B5']",0.02040816326530612,0.021004377217222096,10,2,98
1075,6,DDX46,"['SNRPB2', 'AURKB']",0.02040816326530612,0.14328240112662813,29,2,98
1076,6,SEC61B,"['LAMP1', 'STT3B']",0.02040816326530612,0.36367595152922716,55,2,98
1077,6,RNF34,"['SLC25A44', 'SUPT4H1']",0.02040816326530612,0.017057382346729842,9,2,98
1078,6,PFDN6,"['PFDN6', 'PFDN5']",0.02040816326530612,0.021004377217222096,10,2,98
1079,6,PFDN5,"['PFDN6', 'PFDN5']",0.02040816326530612,0.03481172787162497,13,2,98
1080,6,NCAPH,"['CCNF', 'SMC4']",0.02040816326530612,0.00503243366888972,5,2,98
1081,6,ATP6V0D1,"['C9orf78', 'ISCU']",0.02040816326530612,0.02529060818061739,11,2,98
1082,6,VBP1,"['PFDN6', 'PFDN5']",0.02040816326530612,0.017057382346729842,9,2,98
1083,6,EGLN3,"['OTUD5', 'RANBP10']",0.02040816326530612,0.14328240112662813,29,2,98
1084,6,ISCU,"['ISCU', 'IDH3B']",0.02040816326530612,0.08326685309114863,21,2,98
1085,6,MED17,"['POLR2K', 'MED6']",0.02040816326530612,0.09026051410570943,22,2,98
1086,6,CENPK,"['SPC25', 'SKA3']",0.02040816326530612,0.01346766586219806,8,2,98
1087,6,IDH3B,"['ISCU', 'IDH3B']",0.02040816326530612,0.010253916969668063,7,2,98
1088,96,KDM1A,"['TFDP1', 'CBX3', 'ZEB2']",0.030612244897959183,0.09320528115297785,47,3,98
1089,96,AHSA1,"['HSP90AA1', 'AHSA1']",0.02040816326530612,0.00503243366888972,5,2,98
1090,96,ZC3H11A,"['DDX39A', 'RRP1B']",0.02040816326530612,0.010253916969668063,7,2,98
1091,96,TTLL12,"['TTLL12', 'SLA']",0.02040816326530612,0.0074354917469861784,6,2,98
1092,96,DDX39A,"['DDX39A', 'ALYREF']",0.02040816326530612,0.010253916969668063,7,2,98
1093,96,TLR4,"['CD44', 'TNFRSF9']",0.02040816326530612,0.2352550816031937,40,2,98
1094,96,OGT,"['RBMX', 'OGT', 'HSP90AA1']",0.030612244897959183,0.05253402141298624,37,3,98
1095,96,RPL36,"['LYAR', 'TIMM13']",0.02040816326530612,0.07645147514214128,20,2,98
1096,96,BAP1,"['HCFC1', 'OGT']",0.02040816326530612,0.021004377217222096,10,2,98
1097,96,LYAR,"['DKC1', 'LYAR']",0.02040816326530612,0.0074354917469861784,6,2,98
1098,96,ALYREF,"['DDX39A', 'ALYREF', 'SRSF3']",0.030612244897959183,0.021062107136333365,26,3,98
1099,96,HBEGF,"['CD44', 'CD82']",0.02040816326530612,0.010253916969668063,7,2,98
1100,96,TUBB,"['TUBB', 'TUBA1B']",0.02040816326530612,0.0074354917469861784,6,2,98
1101,96,STIP1,"['HSPA8', 'AHSA1']",0.02040816326530612,0.029898660449475735,12,2,98
1102,96,DKC1,"['DKC1', 'LYAR']",0.02040816326530612,0.029898660449475735,12,2,98
1103,96,SP1,"['HCFC1', 'OGT']",0.02040816326530612,0.04548861716822296,15,2,98
1104,96,MAPK1,"['MAPKAPK3', 'DUSP5']",0.02040816326530612,0.15944085804632335,31,2,98
1105,96,SMARCA5,"['SSRP1', 'BAZ1A']",0.02040816326530612,0.09026051410570943,22,2,98
1106,96,GAR1,"['DKC1', 'LYAR']",0.02040816326530612,0.021004377217222096,10,2,98
1107,96,DDX46,"['DHX15', 'ALYREF']",0.02040816326530612,0.14328240112662813,29,2,98
1108,96,HSP90AA1,"['HSP90AA1', 'OGT', 'AHSA1']",0.030612244897959183,0.00535698610066182,16,3,98
1109,96,SRSF3,"['SRSF3', 'ALYREF']",0.02040816326530612,0.05122170732073169,16,2,98
1110,96,CNOT8,"['BTG1', 'BTG2']",0.02040816326530612,0.04548861716822296,15,2,98
1111,96,HSPA4,"['HSPA8', 'HSP90AA1']",0.02040816326530612,0.02529060818061739,11,2,98
1112,96,CCNF,"['SRSF3', 'ALYREF']",0.02040816326530612,0.2955843311349588,47,2,98
1113,96,HSPD1,"['HSPE1', 'HSPD1']",0.02040816326530612,0.001556157066148265,3,2,98
1114,96,TUBB4B,"['TUBB', 'TUBA1B']",0.02040816326530612,0.01346766586219806,8,2,98
1115,96,SMARCA1,"['SSRP1', 'BAZ1A']",0.02040816326530612,0.04548861716822296,15,2,98
1116,96,CCT6A,"['TCP1', 'CCT6A']",0.02040816326530612,0.010253916969668063,7,2,98
1117,96,HSPH1,"['HSPA8', 'HSP90AA1']",0.02040816326530612,0.021004377217222096,10,2,98
1118,96,FOXK1,"['HSPA8', 'OGT']",0.02040816326530612,0.04548861716822296,15,2,98
1119,96,WDR26,"['WDR26', 'YPEL5']",0.02040816326530612,0.0074354917469861784,6,2,98
1120,96,TCP1,"['TCP1', 'CCT6A']",0.02040816326530612,0.04548861716822296,15,2,98
1121,96,MAPK3,"['MAPKAPK3', 'DUSP5']",0.02040816326530612,0.127510210919501,27,2,98
