target,target_corrected,culture_condition,guide_id,downreg_gene,seed_match_len,hamming_dist,log_fc,adj_pval,corr_de_all,pval_de_all,corr_de_signif,pval_de_signif,n_de_signif,pval_signif_min,distal_offtarget
PLA2G12A,PLA2G12A,Rest,PLA2G12A-2,ACVR1,8,10,-0.7037110236689241,0.0982887706431799,-0.1097,3.4151755881417187e-32,0.0574,0.8209046868362508,18,0.8209046868362508,0.0
MIB2,MIB2,Stim8hr,MIB2-2,SNX6,8,7,-0.7033352159010885,1.843626724922213e-07,0.0226,0.0153387013473338,0.4228,0.5772162000788359,4,0.5772162000788359,0.0
FITM1,FITM1,Rest,FITM1-2,LRRC59,8,9,-0.7031397205140105,0.0073103209559615,0.2221,1.2110829331030145e-128,0.4987,3.6078153651451827e-28,426,3.6078153651451827e-28,0.0
MND1,MND1,Rest,MND1-1,SIGIRR,8,9,-0.7029993179089944,0.0624578265513822,-0.1271,1.1011808175103387e-42,-0.2934,5.803558543705123e-23,1084,,0.0
GNAS,GNAS,Stim48hr,GNAS-1,ADAM19,8,8,-0.7024464363671219,0.0075469912940931,0.029,0.0018321188979444,0.031,0.4528234774249151,589,0.4528234774249151,0.0
RNF19B,RNF19B,Stim8hr,RNF19B-1,XYLT2,8,5,-0.7021479351789963,0.0365849262069029,0.0628,1.547365734994085e-11,0.1781,2.774494462643673e-08,960,2.774494462643673e-08,0.0
ARHGAP27,ARHGAP27,Stim48hr,ARHGAP27-1,MIS18A,8,8,-0.7013726202013505,0.0735347508326124,,,,,0,,0.0
GNA13,GNA13,Rest,GNA13-2,ZBTB44,8,7,-0.7012946184888649,0.0065745901180324,-0.2473,5.592338065068659e-160,-0.3982,8.114169305010736e-59,1517,,0.0
FKBP2,FKBP2,Rest,FKBP2-2,MTHFR,8,8,-0.7011509173360465,0.0120208414341393,0.2541,3.6788701141429344e-169,0.3921,8.137939911175514e-91,2449,8.137939911175514e-91,0.0
UBE2E2,UBE2E2,Stim48hr,UBE2E2-1,DMAC2,8,7,-0.7007974189454877,0.0930598787610882,0.12,3.279623754508332e-38,0.0908,0.018877947562252,668,0.018877947562252,0.0
INO80B,INO80B,Stim48hr,INO80B-1,NDUFS2,8,8,-0.7003507601754508,0.0051543958876213,-0.0005,0.953684510839213,-0.0445,0.6292383206070343,120,,0.0
GDI1,GDI1,Stim8hr,GDI1-1,EXOC3,8,8,-0.7003479602910472,0.0495801945621457,-0.146,7.033573383074498e-56,-0.3841,0.0004008258050704,81,,0.0
ZBED3,ZBED3,Stim8hr,ZBED3-1,ZC3HAV1L,8,11,-0.6998833192813116,0.0375121496259023,-0.0748,8.976510187415889e-16,-0.0952,9.199576614583106e-12,5105,,0.0
SLC35A2,SLC35A2,Rest,SLC35A2-1,ZNF664,8,9,-0.6997758997581678,0.0233192627218428,0.2357,3.573597524126265e-145,0.451,1.4086639656531732e-72,1430,1.4086639656531732e-72,0.0
PIM1,PIM1,Stim8hr,PIM1-1,TMEM131L,8,8,-0.6992223881091661,0.042166416218287,-0.0009,0.9258869308519688,0.019,0.6193492249743884,688,0.6193492249743884,0.0
CHD7,CHD7,Stim48hr,CHD7-1,ASF1A,8,7,-0.6991475858723907,3.3924802815791604e-05,0.1649,5.0659790023761815e-71,0.2644,8.171377304880012e-25,1462,8.171377304880012e-25,0.0
DLG4,DLG4,Rest,DLG4-1,SPOCK2,8,8,-0.6991293040531675,0.0406225024662594,0.0262,0.0049847199713137,0.0931,0.0727926370638315,372,0.0727926370638315,0.0
TESPA1,TESPA1,Stim48hr,TESPA1-2,ARV1,8,10,-0.6988028411901513,0.0024348950876036,0.0596,1.5091072117994107e-10,0.1346,0.1909329629818835,96,0.1909329629818835,0.0
FKBP2,FKBP2,Rest,FKBP2-2,NFKBIZ,8,8,-0.6987489510558806,0.0340609964956398,-0.0848,7.832368075725323e-20,-0.1336,3.114884384560991e-11,2450,,0.0
CHIC2,CHIC2,Stim8hr,CHIC2-2,ARL10,8,10,-0.6986941275188812,0.0157573330859711,0.0025,0.7853741141046017,0.0875,0.5913214567830578,40,0.5913214567830578,0.0
SLC9A5,SLC9A5,Stim8hr,SLC9A5-2,DENND4B,8,7,-0.6984103486431587,0.0241268495471167,-0.0607,7.235498268888194e-11,-0.1541,0.0001301015633128,612,,0.0
HOXB2,HOXB2,Stim48hr,HOXB2-1,SLAIN1,8,5,-0.6984000468809766,0.0008350965508671,-0.0591,2.1375702917769846e-10,-0.1722,0.0155262046872533,197,,0.0
ZNF512B,ZNF512B,Rest,ZNF512B-1,KDM3A,8,10,-0.6976344504527663,0.0145393887688946,-0.1602,4.817239665851835e-67,-0.3173,6.002365697787703e-41,1695,,0.0
TBL1XR1,TBL1XR1,Stim48hr,TBL1XR1-1,IFRD1,8,7,-0.6968586796931109,0.0879925390175669,0.0322,0.0005475022420388,-0.1481,0.4033048050431282,34,,0.0
TESPA1,TESPA1,Stim8hr,TESPA1-2,ELK1,8,10,-0.6962309854200273,0.0092640943861137,-0.1116,3.060330404077124e-33,-0.2189,1.0602413438180576e-17,1497,,0.0
RARB,RARB,Rest,RARB-2,LPGAT1,8,8,-0.696001601283712,0.0716820820824089,-0.0481,2.3992804690341894e-07,-0.0774,0.0128225506726744,1033,,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,CMIP,8,7,-0.6956603391315037,0.000242468491872,-0.1041,3.9609745806476487e-29,-0.1627,1.0848998512325298e-11,1724,,0.0
ZBTB47,ZBTB47,Rest,ZBTB47-1,TMEM106C,8,8,-0.695231701212282,0.0983912596660862,0.1146,5.392871976196424e-35,0.2751,0.3411738735967403,14,0.3411738735967403,0.0
KLF15,KLF15,Rest,KLF15-2,DUSP16,8,6,-0.6946164357806516,0.024163807489966,-0.001,0.9169565906363608,0.0498,0.1251576378065223,948,0.1251576378065223,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,ACACA,8,9,-0.6946076082482391,0.0001065539922983,0.0264,0.004660147890149,0.0457,0.0210420710101343,2554,0.0210420710101343,0.0
CHD7,CHD7,Stim48hr,CHD7-1,CORO1A,8,11,-0.6943515104808707,1.3109326386652268e-17,0.0215,0.0207904512251372,0.1242,1.8148763256659773e-06,1467,1.8148763256659773e-06,0.0
IL23R,IL23R,Rest,IL23R-2,GLMP,8,11,-0.6943056719671944,0.0874883191653413,0.1846,7.948176853404954e-89,0.3987,2.996169139858954e-35,889,2.996169139858954e-35,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,DLGAP4,8,8,-0.6939901047775475,0.0052180819936968,0.0871,7.413327130920555e-21,0.1416,3.600652650160791e-09,1723,3.600652650160791e-09,0.0
BIK,BIK,Rest,BIK-1,CENPM,8,11,-0.6938954425645479,0.0681692840073722,,,,,0,,0.0
ZNF512B,ZNF512B,Rest,ZNF512B-1,SIPA1L3,8,7,-0.6935560292120451,0.0724147373653604,-0.0806,4.704983513690745e-18,-0.161,2.6001492062704164e-11,1695,,0.0
FKBP2,FKBP2,Rest,FKBP2-2,MTMR3,8,10,-0.693442853151249,0.0024568069196597,0.0604,8.662396898978055e-11,0.0162,0.4075184701566934,2629,0.4075184701566934,0.0
COA7,COA7,Stim48hr,COA7-2,DHCR24,8,8,-0.6927549730940963,0.0184779579033444,-0.0063,0.4956389960492463,-0.0796,0.1840402048154774,280,,0.0
PDSS2,PDSS2,Stim48hr,PDSS2-2,SKA1,8,9,-0.6927474884733217,0.096662266515034,-0.0257,0.005826215480183,-0.0041,0.8843021010099643,1234,,0.0
CMTR2,CMTR2,Stim8hr,CMTR2-2,CD52,8,9,-0.6927146709930383,0.0296112213033771,-0.1343,1.6185654110776914e-47,-0.2726,3.2280957432398248e-12,631,,0.0
KDELC2,POGLUT3,Stim8hr,KDELC2-2,DUSP4,8,10,-0.6926516812201728,0.000422081403625,0.1269,1.5871476045913818e-42,0.2082,3.3377766968051723e-20,1915,3.3377766968051723e-20,0.0
CCDC12,CCDC12,Rest,CCDC12-1,DTX3L,8,9,-0.6926329509031399,0.0045332799596391,0.3701,0.0,0.5353,7.343079315019399e-143,1921,7.343079315019399e-143,1.0
TARDBP,TARDBP,Stim8hr,TARDBP-1,B4GALT1,8,10,-0.6922144083044306,0.0822749271130706,0.0983,4.0494651382612575e-26,0.3063,1.184941990067837e-06,242,1.184941990067837e-06,0.0
MARF1,MARF1,Rest,MARF1-1,IER2,8,12,-0.6921122004772648,3.349273985622324e-06,0.0787,2.7827419316468514e-17,-0.0903,0.7395836717708233,16,,0.0
KDELC2,POGLUT3,Rest,KDELC2-2,PIM1,8,8,-0.6921037512316129,1.7571936979060495e-08,0.1846,7.952156665276365e-89,0.2488,1.1061319551606967e-19,1292,1.1061319551606967e-19,0.0
INSR,INSR,Stim48hr,INSR-2,THADA,8,6,-0.6914640021174004,0.0034703319214125,-0.1026,2.59086980659122e-28,-0.1694,0.0569285018692849,127,,0.0
ACLY,ACLY,Rest,ACLY-2,RNF157,8,10,-0.6911268686698311,0.0121743261213329,-0.0249,0.0075976618386812,-0.7649,0.23512368193883,4,,0.0
CHMP4A,CHMP4A,Rest,CHMP4A-1,ITPR2,8,8,-0.6905956682576374,0.0931209145916524,0.0273,0.0033440615428623,-0.0002,0.99849792543394,134,,0.0
MRC2,MRC2,Stim48hr,MRC2-1,ZDHHC4,8,11,-0.6905171335344892,0.0020997910817661,-0.0344,0.0002195205921183,-0.0584,0.0028567394119322,2607,,0.0
MTMR10,MTMR10,Stim48hr,MTMR10-1,CEP55,8,10,-0.6899586802083281,0.0010871482993696,0.2174,2.824943911036608e-123,0.4337,5.550838771897309e-25,514,5.550838771897309e-25,0.0
PIM1,PIM1,Stim8hr,PIM1-1,CD247,8,6,-0.6896885403903625,0.0307506159036449,-0.0734,3.1695557309594443e-15,-0.0863,4.8977641522644925e-09,4577,,0.0
MRC2,MRC2,Stim8hr,MRC2-1,NUDT1,8,12,-0.689362076958066,0.0008015181744026,-0.0005,0.9605088114683082,0.0651,0.054212807940986,876,0.054212807940986,0.0
DLG4,DLG4,Rest,DLG4-1,GIMAP7,8,6,-0.689306880619759,0.0041130894998257,-0.0072,0.4424646373723361,-0.0482,0.35357171809703,373,,0.0
MLST8,MLST8,Stim48hr,MLST8-1,CCDC91,8,11,-0.6885027268723265,0.0986132412961406,0.0995,1.0077568836680495e-26,0.2893,0.0026339485079908,106,0.0026339485079908,0.0
LRRC37A,LRRC37A,Rest,LRRC37A-2,WDR45B,8,10,-0.6884373468652017,0.0608564367389278,-0.0075,0.4189670829692734,0.1319,0.2405487913255301,81,0.2405487913255301,0.0
FITM2,FITM2,Stim48hr,FITM2-1,KIF22,8,7,-0.6880829112752387,0.0103755339116805,-0.2995,2.5204726083277697e-237,-0.4617,3.857040988335279e-113,2134,,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,PTPMT1,8,9,-0.6879098304645799,0.0780943395014842,0.0135,0.147841810363463,-0.0084,0.671524591275994,2570,,0.0
MYL9,MYL9,Rest,MYL9-1,SUMO3,8,9,-0.6877358690267887,3.669325874614458e-12,-0.1187,2.0700765774467446e-37,-0.0664,0.7689638165487606,22,,0.0
ZMYM2,ZMYM2,Rest,ZMYM2-2,CD79B,8,10,-0.6876153248808524,0.0352864317715036,0.3082,8.301662017232469e-252,0.5815,9.116241002875838e-87,947,9.116241002875838e-87,1.0
TESPA1,TESPA1,Rest,TESPA1-2,WARS2,8,10,-0.6870092987708052,0.0191520782521169,-0.0402,1.5619499123858733e-05,-0.1003,0.0468306129133247,393,,0.0
MAP1LC3B,MAP1LC3B,Rest,MAP1LC3B-1,HNRNPAB,8,8,-0.6864909191924499,0.0168311982470317,-0.0593,1.8578217090861618e-10,-0.1929,2.537810592902218e-05,470,,0.0
SLC35A2,SLC35A2,Rest,SLC35A2-1,SPOCK2,8,10,-0.6864104358251075,0.0360126766601023,-0.0506,5.446378648647403e-08,-0.108,4.266507293966751e-05,1429,,0.0
SEMA4A,SEMA4A,Rest,SEMA4A-1,CSGALNACT2,8,11,-0.6863308906937958,0.099801874669858,0.3442,9.103604e-318,0.4893,5.98686882452164e-20,308,5.98686882452164e-20,0.0
TMEM94,TMEM94,Stim48hr,TMEM94-1,PPAT,8,8,-0.6862459301867314,0.0833901409602737,0.212,3.52258226488252e-117,0.3158,3.906639444850447e-13,504,3.906639444850447e-13,0.0
RNF19B,RNF19B,Stim48hr,RNF19B-1,GEMIN7,8,9,-0.6861513434786771,0.0474844735355311,0.1443,1.274455950805324e-54,0.262,1.0540615173871657e-18,1099,1.0540615173871657e-18,0.0
UNK,UNK,Stim48hr,UNK-2,POLDIP2,8,10,-0.685565872421382,0.0990137333921066,0.1286,1.2161702375070482e-43,0.2189,0.0798027344878159,65,0.0798027344878159,0.0
ZFP82,ZFP82,Rest,ZFP82-1,CHST12,8,11,-0.6849924431174571,0.0821768905772946,0.0056,0.5505735544629253,-0.0443,0.702054949309884,77,,0.0
RPS6KB1,RPS6KB1,Rest,RPS6KB1-2,ACBD6,8,7,-0.6845965484774954,0.0012628410488627,-0.0578,5.31244531661077e-10,-0.9082,0.0917993167894501,4,,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,DPY19L1,8,10,-0.6844348448752431,0.0600666365412562,0.1442,1.476696416975453e-54,0.2372,1.784226242889941e-23,1724,1.784226242889941e-23,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,ESRRA,8,9,-0.6843184532912945,0.0051374417076077,0.1209,8.74707310348326e-39,0.2231,2.7357845026484747e-30,2565,2.7357845026484747e-30,0.0
SLC35C2,SLC35C2,Rest,SLC35C2-1,DOCK9,8,8,-0.6842124379260183,0.0138239456120306,0.0205,0.0281253713401516,0.0583,0.0248112336564422,1480,0.0248112336564422,0.0
UBE2E2,UBE2E2,Stim48hr,UBE2E2-1,BUD23,8,9,-0.6839778802304035,0.0312885159047369,,,,,0,,0.0
SIRPA,SIRPA,Stim48hr,SIRPA-1,VPS26B,8,11,-0.6838526158989414,0.0764699630290459,0.1354,2.740780934725396e-48,0.2983,9.474596265580934e-05,166,9.474596265580934e-05,0.0
YME1L1,YME1L1,Rest,YME1L1-2,MKNK2,8,10,-0.6837752944661275,0.0006305082179836,-0.0956,9.004575106841153e-25,0.082,0.7628378919068304,16,0.7628378919068304,0.0
FBXO28,FBXO28,Stim48hr,FBXO28-1,MAPRE2,8,8,-0.6833869591818781,0.0372369624524454,0.0352,0.0001578798995948,0.1986,0.1461198184586004,55,0.1461198184586004,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,IL12RB2,8,9,-0.681640694783264,0.001066315086727,0.0513,3.6103891877404033e-08,0.0263,0.1428792453883641,3114,0.1428792453883641,0.0
ZBED3,ZBED3,Stim8hr,ZBED3-1,YWHAQ,8,9,-0.6812444909286686,0.0030872486272255,0.176,9.504753769686746e-81,0.2429,2.04924955374733e-69,5104,2.04924955374733e-69,0.0
DNAH3,DNAH3,Stim8hr,DNAH3-1,MGAT5,8,11,-0.6805790433268194,0.076685505001381,-0.1356,2.2476544645542187e-48,-0.2569,9.743784551151777e-13,748,,0.0
COA6,COA6,Stim48hr,COA6-2,SLC25A12,8,11,-0.6805533703598988,0.078917654984283,-0.0216,0.0206062038772811,0.0033,0.9197081258138252,939,0.9197081258138252,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,SRGN,8,10,-0.6804491096764255,2.169688961259105e-05,-0.1867,7.272672471801077e-91,-0.3087,1.7900139010198988e-57,2552,,0.0
HOXB2,HOXB2,Rest,HOXB2-1,C9orf40,8,8,-0.6801806389369782,0.020815638998646,0.0774,9.107756451469366e-17,0.0572,0.2408273675771204,423,0.2408273675771204,0.0
NATD1,NATD1,Stim8hr,NATD1-2,PHRF1,8,10,-0.6799589692173312,3.124125721764376e-07,-0.0436,2.80747594064587e-06,0.0063,0.9596122063321262,68,0.9596122063321262,0.0
IFFO2,IFFO2,Rest,IFFO2-2,CAMK2G,8,8,-0.6798592632348338,0.0201090583178892,0.0346,0.0002037978744793,0.1079,0.59227604196683,27,0.59227604196683,0.0
CDC25B,CDC25B,Stim48hr,CDC25B-2,NAXE,8,8,-0.6797444157096898,0.0997134778700608,0.0848,7.654818653817157e-20,0.2424,5.259233908569518e-07,418,5.259233908569518e-07,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,EIF4ENIF1,8,9,-0.6797010691007584,0.0046910517157056,-0.0746,1.0796825045047582e-15,-0.1325,1.849851855437638e-11,2552,,0.0
INSR,INSR,Stim48hr,INSR-2,CREB3L2,8,8,-0.6795141869012631,0.0333866780631091,,,,,0,,0.0
PRIMPOL,PRIMPOL,Rest,PRIMPOL-1,ATG5,8,10,-0.679387104912279,0.0331507016173361,-0.1008,2.1666107879234888e-27,-0.1948,0.3508129606751717,25,,0.0
DEK,DEK,Stim48hr,DEK-1,ABL1,8,10,-0.6791761959344038,0.0712919374151933,-0.0451,1.2647303780759634e-06,-0.1903,0.0908713743206708,80,,0.0
SLC3A2,SLC3A2,Stim8hr,SLC3A2-1,ITPKB,8,9,-0.6791607821327615,0.0253893847897755,0.0906,1.9432233679661209e-22,0.1208,1.5675974019087613e-15,4324,1.5675974019087613e-15,0.0
CARD11,CARD11,Stim8hr,CARD11-1,TM2D3,8,9,-0.678872928063579,0.0835749392960723,-0.0399,1.8351835786985052e-05,-0.1722,0.0061354976492061,252,,0.0
MRC2,MRC2,Rest,MRC2-1,NUDT1,8,12,-0.6787498662687765,0.0013601726031774,-0.0889,1.2440748204128359e-21,-0.0313,0.6320650835598984,236,,0.0
UVRAG,UVRAG,Rest,UVRAG-2,ALYREF,8,10,-0.678729406226288,0.0193322393655957,,,,,0,,0.0
CABLES2,CABLES2,Stim48hr,CABLES2-1,CALM2,8,7,-0.6780513972282053,0.0546657084568637,0.0148,0.1128782782063984,-0.3453,0.0098358387969402,55,,0.0
IQGAP3,IQGAP3,Stim8hr,IQGAP3-1,WDR89,8,11,-0.6779124365069521,0.0655581991388663,0.0323,0.0005310319706098,-0.0075,0.9473596726497724,80,,0.0
GNA13,GNA13,Rest,GNA13-2,WDR81,8,10,-0.6775013502501008,0.0293169785829553,0.4996,0.0,0.7529,2.9936558284442366e-264,1444,2.9936558284442366e-264,1.0
CCDC57,CCDC57,Rest,CCDC57-1,DYRK2,8,10,-0.6774518712348495,0.0940970059657322,-0.1243,6.655698922167186e-41,-0.1901,7.399907200562761e-05,429,,0.0
SLC35A2,SLC35A2,Rest,SLC35A2-1,SERINC5,8,6,-0.6774129052010047,0.0437221668172385,0.3209,4.859065197518475e-274,0.4988,2.88457372907776e-91,1437,2.88457372907776e-91,0.0
COA6,COA6,Stim48hr,COA6-2,RCC1,8,9,-0.6773988909320694,0.0231674137449847,,,,,0,,0.0
UBE2E2,UBE2E2,Stim48hr,UBE2E2-1,CD28,8,9,-0.6773611613133685,0.0608101744298156,0.518,0.0,0.6679,3.721994025961672e-279,2160,3.721994025961672e-279,1.0
WDR61,SKIC8,Stim48hr,WDR61-1,CYBA,8,10,-0.6769470740382906,0.0337022995162657,-0.0394,2.3375928877136774e-05,-0.0763,0.0068710235491062,1253,,0.0
REXO1,REXO1,Stim48hr,REXO1-1,CACUL1,8,8,-0.6767789032554262,5.201637880487349e-06,0.0866,1.2600019767508784e-20,0.0063,0.9919916856292744,5,0.9919916856292744,0.0
TBC1D14,TBC1D14,Rest,TBC1D14-2,PARP15,8,7,-0.6767261762710878,0.0549987908985936,0.1575,7.688490128707138e-65,0.3572,2.2129255051239715e-18,563,2.2129255051239715e-18,0.0
TMED9,TMED9,Rest,TMED9-1,RSRC1,8,11,-0.6763760501355699,0.035860832698908,0.0289,0.0019505694201579,0.005,0.8622464267108059,1207,0.8622464267108059,0.0
MRC2,MRC2,Stim8hr,MRC2-1,ATP8B2,8,9,-0.6755495227712425,0.0002916745353247,0.0857,3.0697455310119357e-20,0.1473,1.142509621039168e-05,880,1.142509621039168e-05,0.0
PHGR1,PHGR1,Rest,PHGR1-2,ITM2B,8,10,-0.6753402748236759,0.0980851896167828,-0.3321,1.6127663185633367e-294,-0.6044,4.848007428930489e-34,328,,0.0
GNG5,GNG5,Stim8hr,GNG5-2,RNF5,8,8,-0.6752351156840145,0.0888438655770591,0.0541,6.140361957890482e-09,0.0576,0.5750208215974878,97,0.5750208215974878,0.0
LRBA,LRBA,Stim8hr,LRBA-2,UBE2M,8,9,-0.6751682776993462,0.0200982222500231,-0.1381,3.724295878366349e-50,-0.1982,1.3622577633480436e-42,4669,,0.0
FKBP2,FKBP2,Rest,FKBP2-2,MEF2A,8,10,-0.6750843704378057,0.0425390897837874,-0.1401,1.419696412901326e-51,-0.2533,3.7126933606359113e-37,2449,,0.0
TGDS,TGDS,Rest,TGDS-2,STAU1,8,5,-0.6750771664057269,5.751030991103481e-06,0.0391,2.6821197524366844e-05,0.1892,0.0828255851988335,85,0.0828255851988335,0.0
LRBA,LRBA,Stim8hr,LRBA-2,TOMM6,8,8,-0.6750488363011976,3.303411755954722e-05,0.3279,1.0116495307409919e-286,0.4307,3.549818610947242e-210,4667,3.549818610947242e-210,0.0
THAP12,THAP12,Rest,THAP12-2,CCDC6,8,10,-0.6749318702422731,0.0003099594616986,0.0138,0.1395252441845516,0.2854,0.0001478945869852,172,0.0001478945869852,0.0
CD3E,CD3E,Stim8hr,CD3E-1,MAPKAPK2,8,9,-0.6747222901452428,0.0002094024918541,-0.0635,8.877427314091229e-12,-0.0936,7.491696361787774e-12,5335,,0.0
BCAT2,BCAT2,Stim8hr,BCAT2-1,MLLT1,8,12,-0.6739350756792726,0.0001384594400285,-0.003,0.7476286433489302,-0.0115,0.4478510244533437,4335,,0.0
SRR,SRR,Stim8hr,SRR-2,PKNOX1,8,5,-0.6735223397639427,0.0391818056842918,0.0851,6.023705318907257e-20,0.1786,2.945257101707451e-12,1506,2.945257101707451e-12,0.0
ARAP2,ARAP2,Rest,ARAP2-1,ZFP36L2,8,8,-0.6734259863769589,0.0895357035430745,-0.1927,9.72400108708906e-97,-0.3505,1.905425927718152e-05,142,,0.0
SLC35C2,SLC35C2,Rest,SLC35C2-1,SERPINB9,8,8,-0.6733501785646785,0.0845371747536495,-0.1487,6.3057114721764944e-58,-0.2849,4.159591776400908e-29,1484,,0.0
ABHD17A,ABHD17A,Stim8hr,ABHD17A-1,IREB2,8,8,-0.6732232160737892,0.0010972322947924,-0.0284,0.0022989585209606,-0.1125,0.0331370104587299,359,,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,NUP88,8,9,-0.6728596010537149,4.629524197391454e-06,,,,,0,,0.0
PLEK2,PLEK2,Stim8hr,PLEK2-2,C1orf52,8,8,-0.6725774367721283,0.00158341084087,0.1113,4.417125601744192e-33,0.2026,6.052850255699848e-26,2649,6.052850255699848e-26,0.0
VPS41,VPS41,Rest,VPS41-1,UBXN2B,8,9,-0.6724348382244272,0.0844555467245197,0.1322,4.7102179811138844e-46,0.2542,5.8300548378954224e-08,443,5.8300548378954224e-08,0.0
TBL1XR1,TBL1XR1,Stim48hr,TBL1XR1-2,C9orf72,8,8,-0.6723569104930326,0.0667813738992906,0.0478,2.841713571504853e-07,0.0481,0.8404363669194062,20,0.8404363669194062,0.0
FITM2,FITM2,Stim8hr,FITM2-1,SRSF8,8,8,-0.6722231940742904,0.0001009845537892,0.058,4.6376493491643824e-10,0.0703,1.994142214989977e-06,4565,1.994142214989977e-06,0.0
BCL11B,BCL11B,Stim48hr,BCL11B-2,SERINC5,8,9,-0.6720237898868192,0.0438234991980648,-0.1308,4.032066272366591e-45,-0.1812,9.646053422679168e-06,589,,0.0
KDELC2,POGLUT3,Stim8hr,KDELC2-2,AP5S1,8,12,-0.6712635991837989,0.0302120053012376,-0.0349,0.0001760439670971,-0.076,0.0009874639701584,1878,,0.0
FKBP2,FKBP2,Rest,FKBP2-2,N4BP2L1,8,9,-0.6711877145958564,0.0651444928989314,-0.264,6.280550672952423e-183,-0.4211,8.457429574056693e-106,2448,,0.0
PRADC1,PRADC1,Rest,PRADC1-1,CDC25B,8,9,-0.6707326412218908,0.0795206146630215,-0.0102,0.2742691353452889,-0.016,0.5501423789917828,1389,,0.0
ATP2B1,ATP2B1,Rest,ATP2B1-1,ZNF414,8,7,-0.6705518267596003,0.0914057940548206,0.347,5e-323,0.4876,3.517213337894478e-33,533,3.517213337894478e-33,0.0
CHD7,CHD7,Stim8hr,CHD7-1,MAP3K8,8,10,-0.6698614686328229,0.0263659934350695,-0.0012,0.9009913470502195,-0.0017,0.9291813254831522,2755,,0.0
ZFPM1,ZFPM1,Stim8hr,ZFPM1-1,ANKRD13B,8,8,-0.6698560699357471,0.0005586892179483,-0.0196,0.0357553231150862,-0.0547,0.0019708562248542,3193,,0.0
CALHM2,CALHM2,Rest,CALHM2-2,DYRK2,8,10,-0.6691550831461373,0.0680776538085712,-0.1135,2.3277624874700117e-34,-0.2057,0.001235800228562,244,,0.0
ZSCAN18,ZSCAN18,Stim8hr,ZSCAN18-1,SLCO4A1,8,9,-0.6690848429123738,0.02987275112981,0.0854,4.2664483368904864e-20,,,2,,0.0
SLC35A2,SLC35A2,Rest,SLC35A2-1,DLGAP4,8,10,-0.6690502850571994,0.0651190244553016,0.307,6.514386119724005e-250,0.5694,1.4005414434732587e-123,1429,1.4005414434732587e-123,1.0
SLC35A2,SLC35A2,Rest,SLC35A2-1,WDTC1,8,8,-0.6688147121376289,0.0084698108194822,-0.0413,9.276422806115405e-06,-0.0841,0.0011721862647818,1488,,0.0
MAP1S,MAP1S,Stim48hr,MAP1S-1,ATXN3,8,11,-0.6687576622281375,0.0753103586101145,0.038,4.455469904703308e-05,-0.0254,0.8980274538490824,28,,0.0
ZBED3,ZBED3,Stim8hr,ZBED3-1,ALDH18A1,8,10,-0.6685326608935579,1.975651923364768e-05,-0.028,0.0026584787442625,-0.0421,0.0024627539388735,5180,,0.0
MATK,MATK,Stim48hr,MATK-1,INSIG1,8,10,-0.6682785576863325,0.0611613848372097,-0.3739,0.0,-0.5224,1.1077739966046636e-78,1109,,0.0
SEMA4C,SEMA4C,Rest,SEMA4C-1,N4BP2,8,7,-0.668064408302335,0.0270351725505947,-0.209,8.04390917503243e-114,-0.3895,3.4102956607455956e-69,1881,,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,CTPS1,8,10,-0.6679519231519793,2.816918619266014e-06,-0.1484,1.0411406995931369e-57,-0.2213,5.344193733686041e-36,3127,,0.0
SH3BGRL3,SH3BGRL3,Rest,SH3BGRL3-2,SATB1,8,7,-0.6678367332259674,0.0593645026219319,0.3299,2.1672990154628e-290,0.5902,1.1101621128692968e-40,419,1.1101621128692968e-40,1.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,ATP1A1,8,10,-0.667280047765528,0.0026882952526357,,,,,0,,0.0
CARD11,CARD11,Stim8hr,CARD11-1,HNRNPLL,8,8,-0.6666470652516363,0.0589397161492211,0.0464,6.180773739503315e-07,0.1232,0.04976265847681,254,0.04976265847681,0.0
HOXB2,HOXB2,Rest,HOXB2-1,SSBP2,8,7,-0.6666033328970786,0.0736876448727589,0.0178,0.0563862674190264,-0.0181,0.7106153832281922,423,,0.0
HACD4,HACD4,Stim8hr,HACD4-1,ZBTB32,8,10,-0.6665992538507406,0.0381666821801724,-0.0027,0.7701621645686093,-0.0009,0.9746011013473596,1311,,0.0
CTRL,CTRL,Rest,CTRL-1,RASGRP2,8,11,-0.6665786717818258,0.0078970586454121,-0.2093,3.322643107598298e-114,-0.4089,1.2325677091728155e-67,1653,,0.0
DEF8,DEF8,Stim48hr,DEF8-2,DYNC2I1,8,9,-0.6665776274112535,0.0728642021752915,0.1507,1.931778339155314e-59,0.3115,6.714611062346895e-08,288,6.714611062346895e-08,0.0
