index,target_contrast_gene_name,culture_condition,target_contrast,chunk,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,target_baseMean,neighboring_gene_KD,n_total_genes_category,distal_offtarget_flag,low_target_gex,n_guides,single_guide_estimate,n_downstream,guide_correlation_signif,guide_correlation_signif_pval,guide_correlation_all,guide_correlation_all_pval,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_all_min,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000100997_Rest,ABHD12,Rest,ENSG00000100997,289,362.0,295,152,447,-13.256184913307983,True,35.08717111750494,False,>50 DE genes,False,False,2.0,False,446,0.50615417028151,3.305960849066192e-25,0.1735583560421612,1.4010092179542595e-78,2.0,0.0932153495524261,0.0125381868484409,0.6089177451965021,0.4976301971983364
ENSG00000100997_Stim48hr,ABHD12,Stim48hr,ENSG00000100997,414,559.0,0,1,1,-12.472646065181149,True,36.53721522302825,False,1 DE gene,False,False,2.0,False,0,,,-0.0001442431601678,0.9876502163239218,2.0,,,,
ENSG00000100997_Stim8hr,ABHD12,Stim8hr,ENSG00000100997,390,457.0,1,2,3,-12.529303009105716,True,38.65978948289835,False,2-10 DE genes,False,False,2.0,False,2,,,0.1323763261831686,3.4551229016165533e-46,2.0,,,,
ENSG00000139826_Rest,ABHD13,Rest,ENSG00000139826,567,578.0,166,48,214,-10.32301412275987,True,21.43923545420983,True,>50 DE genes,False,False,2.0,False,213,-0.3202291733848743,1.1947510194588462e-13,-0.1017600620201812,6.768272687545229e-28,2.0,0.0762673759579879,0.0501662866104259,0.2400646871002375,0.1755983592600439
ENSG00000139826_Stim48hr,ABHD13,Stim48hr,ENSG00000139826,218,706.0,36,34,70,-8.610639786678513,True,14.237629007955691,False,>50 DE genes,False,False,2.0,False,69,0.4871727847367838,1.8037189927334918e-07,0.0458941953514764,8.32815788041142e-07,2.0,0.0620584103904946,0.0279850625038043,0.2001803768377965,-0.1905284414370603
ENSG00000139826_Stim8hr,ABHD13,Stim8hr,ENSG00000139826,91,640.0,124,70,194,-12.601001868074416,True,24.6119664647257,True,>50 DE genes,False,False,2.0,False,193,0.2402917960555213,8.98523733000243e-06,0.0061618410791481,0.5084614407834944,2.0,0.0416056314075886,0.0062286534269936,0.2569785247126467,0.1709485296198621
ENSG00000248487_Rest,ABHD14A,Rest,ENSG00000248487,544,591.0,30,71,101,-6.765228932556235,True,14.273913000365656,False,>50 DE genes,False,False,2.0,False,100,0.9588205401033648,0.0099690528990488,0.108756411321786,1.1957123498335236e-31,2.0,0.1149434226270604,0.1057210304615153,0.8841250590994277,0.8727176763255746
ENSG00000248487_Stim48hr,ABHD14A,Stim48hr,ENSG00000248487,68,453.0,3,3,6,-6.657966273209876,True,12.278127162500803,False,2-10 DE genes,False,False,2.0,False,5,0.9757862823034684,0.0008723578857512,0.0626786746168709,1.6655763718211872e-11,2.0,,,,
ENSG00000248487_Stim8hr,ABHD14A,Stim8hr,ENSG00000248487,109,420.0,1,2,3,-6.544735712779975,True,11.956027892194898,False,2-10 DE genes,False,False,2.0,False,2,0.9768199879799472,0.1373391799429433,0.0698413105235645,6.19675933641559e-14,2.0,,,,
ENSG00000114779_Rest,ABHD14B,Rest,ENSG00000114779,84,1573.0,2,8,10,-16.71970010133373,True,23.397869486701143,True,2-10 DE genes,True,False,2.0,False,9,0.4266446500651779,0.1666215097739364,-0.0377406849381607,5.091047116754305e-05,2.0,,,,
ENSG00000114779_Stim48hr,ABHD14B,Stim48hr,ENSG00000114779,674,1480.0,0,4,4,-19.9394758058676,True,34.118216271864554,False,2-10 DE genes,False,False,2.0,False,3,0.6807137230402256,0.0631314222642886,0.0684933145726119,1.8573713601282197e-13,2.0,,,,
ENSG00000114779_Stim8hr,ABHD14B,Stim8hr,ENSG00000114779,422,1431.0,1,6,7,-14.642199983850276,True,21.07602797845036,False,2-10 DE genes,True,False,2.0,False,6,0.693605234087463,0.0123598957184492,0.011818059261425,0.2047109200654186,2.0,,,,
ENSG00000168792_Stim48hr,ABHD15,Stim48hr,ENSG00000168792,247,25.0,20,9,29,0.0,False,,False,10-50 DE genes,False,True,1.0,True,29,,,,,,,,,
ENSG00000204427_Rest,ABHD16A,Rest,ENSG00000204427,161,288.0,3,2,5,-7.523306093348586,True,23.23332149973406,False,2-10 DE genes,False,False,2.0,False,4,0.9230946497738892,0.0769053502261107,0.1427089440106317,1.8242383191541755e-53,2.0,,,,
ENSG00000204427_Stim48hr,ABHD16A,Stim48hr,ENSG00000204427,627,331.0,1,2,3,-7.89502868033283,True,26.21063903648271,False,2-10 DE genes,False,False,2.0,False,2,0.9628413154281208,0.1740922188900702,0.0998985037263219,6.120064095691649e-27,2.0,,,,
ENSG00000204427_Stim8hr,ABHD16A,Stim8hr,ENSG00000204427,129,304.0,0,2,2,-7.73508130108569,True,23.539073394616715,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.1737786886229178,8.883136677003096e-79,2.0,,,,
ENSG00000183260_Rest,ABHD16B,Rest,ENSG00000183260,323,504.0,10,0,10,0.0,False,,False,2-10 DE genes,False,True,2.0,False,10,-0.3770416081978022,0.4612377757796684,0.0800089180992235,8.001596218719226e-18,0.0,,,,
ENSG00000183260_Stim48hr,ABHD16B,Stim48hr,ENSG00000183260,553,364.0,2,0,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,1.0,1.0,0.1535899394688332,9.683207874911349e-62,0.0,,,,
ENSG00000183260_Stim8hr,ABHD16B,Stim8hr,ENSG00000183260,10,366.0,3,0,3,0.0,False,,False,2-10 DE genes,False,True,2.0,False,3,,,0.0936121924535392,7.677891706391496e-24,0.0,,,,
ENSG00000129968_Rest,ABHD17A,Rest,ENSG00000129968,465,385.0,1,1,2,0.0,False,,False,2-10 DE genes,True,True,2.0,False,2,0.1665631000508293,0.4827685977807459,0.0568909407484176,9.967339754386576e-10,0.0,,,,
ENSG00000129968_Stim48hr,ABHD17A,Stim48hr,ENSG00000129968,392,439.0,40,27,67,0.0,False,,False,>50 DE genes,True,True,2.0,False,67,0.1556782545865796,0.0265605062110856,0.0652755894820341,2.3456278059623323e-12,0.0,0.1206502043998505,0.1183840753644159,0.9127317219584428,0.892111871398515
ENSG00000129968_Stim8hr,ABHD17A,Stim8hr,ENSG00000129968,402,441.0,101,22,123,0.0,False,,False,>50 DE genes,True,True,2.0,False,123,-0.1783892749542656,0.0006850802280215,-0.0069809771647335,0.4537729090684401,0.0,0.0525118331687901,0.0297445425010142,0.5362422934284439,0.5107647732404772
ENSG00000107362_Rest,ABHD17B,Rest,ENSG00000107362,364,534.0,0,2,2,-10.384070240125444,True,26.625408101515177,True,2-10 DE genes,False,False,2.0,False,1,-1.0,1.0,0.0161009552486509,0.0840043077986567,2.0,,,,
ENSG00000107362_Stim48hr,ABHD17B,Stim48hr,ENSG00000107362,49,472.0,0,2,2,-10.747666745996582,True,31.54756460874157,True,2-10 DE genes,False,False,2.0,False,1,-1.0,1.0,0.0236280286358509,0.0112163629674031,2.0,,,,
ENSG00000107362_Stim8hr,ABHD17B,Stim8hr,ENSG00000107362,471,501.0,1,2,3,-11.399355875382012,True,30.17871168573247,True,2-10 DE genes,False,False,2.0,False,2,1.0,1.0,0.0974713871117284,1.0161483827900726e-25,2.0,,,,
ENSG00000164074_Rest,ABHD18,Rest,ENSG00000164074,289,728.0,1,3,4,-10.807755104839082,True,29.63180471860252,True,2-10 DE genes,False,False,2.0,False,3,1.0,1.0,0.150367866882594,3.178048582819368e-59,2.0,,,,
ENSG00000164074_Stim48hr,ABHD18,Stim48hr,ENSG00000164074,81,695.0,1,3,4,-14.55366765775357,True,45.59946105719907,True,2-10 DE genes,False,False,2.0,False,3,0.9771119125261865,0.1364682802144798,0.0353665361837843,0.0001468237372893,2.0,,,,
ENSG00000164074_Stim8hr,ABHD18,Stim8hr,ENSG00000164074,390,680.0,1,3,4,-10.862568215796276,True,28.27571414362544,True,2-10 DE genes,False,False,2.0,False,3,0.956227337112769,0.1890573903047362,0.1275809331128528,5.311805029992021e-43,2.0,,,,
ENSG00000140526_Rest,ABHD2,Rest,ENSG00000140526,30,289.0,12,5,17,-8.495401164115329,True,24.344173401201,False,10-50 DE genes,False,False,2.0,False,16,-0.0248118437453997,0.9300581522789052,0.0770741535367285,1.1993576064307414e-16,2.0,,,,
ENSG00000140526_Stim48hr,ABHD2,Stim48hr,ENSG00000140526,495,453.0,2,2,4,-8.210991812652878,True,14.361347561342113,False,2-10 DE genes,False,False,2.0,False,3,1.0,1.0,0.1005731826197238,2.7683637578492834e-27,2.0,,,,
ENSG00000140526_Stim8hr,ABHD2,Stim8hr,ENSG00000140526,158,348.0,0,1,1,-9.15573542473548,True,23.39174803978021,False,1 DE gene,False,False,2.0,False,0,,,0.0953613970645042,1.1048413727427021e-24,2.0,,,,
ENSG00000158201_Rest,ABHD3,Rest,ENSG00000158201,84,798.0,0,1,1,-22.998584253969085,True,74.1703614692252,False,1 DE gene,False,False,2.0,False,0,,,0.2175110170509206,2.156041056890028e-123,2.0,,,,
ENSG00000158201_Stim48hr,ABHD3,Stim48hr,ENSG00000158201,233,943.0,1,1,2,-19.14869841500725,True,50.02583676545458,False,2-10 DE genes,False,False,2.0,False,1,,,0.006698440594581,0.4722520066920166,2.0,,,,
ENSG00000158201_Stim8hr,ABHD3,Stim8hr,ENSG00000158201,293,851.0,0,1,1,-15.28625022087993,True,30.1451691042866,False,1 DE gene,False,False,2.0,False,0,,,0.112838411345641,5.9120940698305754e-34,2.0,,,,
ENSG00000100439_Rest,ABHD4,Rest,ENSG00000100439,253,750.0,0,1,1,-7.526885136920831,True,9.147667719229572,False,1 DE gene,False,False,2.0,False,0,,,0.0337467486860987,0.0002918762854008,2.0,,,,
ENSG00000100439_Stim48hr,ABHD4,Stim48hr,ENSG00000100439,445,949.0,0,2,2,-9.786963716260711,True,12.394825235086891,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,-0.0592821074328127,1.9253450016172096e-10,2.0,,,,
ENSG00000100439_Stim8hr,ABHD4,Stim8hr,ENSG00000100439,326,809.0,1,2,3,-5.522239127362117,True,3.695985651354713,False,2-10 DE genes,False,False,2.0,False,2,,,0.0499986433134372,7.92943201418202e-08,2.0,,,,
ENSG00000011198_Rest,ABHD5,Rest,ENSG00000011198,2,771.0,3,1,4,-8.551359686282508,True,15.39639286189164,False,2-10 DE genes,False,False,2.0,False,3,,,0.0611776327609984,4.992973288616695e-11,2.0,,,,
ENSG00000011198_Stim48hr,ABHD5,Stim48hr,ENSG00000011198,21,864.0,1,1,2,-11.43416485429842,True,27.50472788717813,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.1086139762671209,1.433959438767498e-31,2.0,,,,
ENSG00000011198_Stim8hr,ABHD5,Stim8hr,ENSG00000011198,82,845.0,0,1,1,-11.36531570214469,True,24.585384789962426,False,1 DE gene,False,False,2.0,False,0,,,0.0773257413263452,9.546644274491072e-17,2.0,,,,
ENSG00000163686_Rest,ABHD6,Rest,ENSG00000163686,114,390.0,6,15,21,-4.633304325404246,True,7.285086766675161,False,10-50 DE genes,False,False,2.0,False,20,0.1245598440930016,0.7317136188613712,0.0961310013135925,4.655118269760563e-25,2.0,,,,
ENSG00000163686_Stim48hr,ABHD6,Stim48hr,ENSG00000163686,11,389.0,1,2,3,-4.937577298808681,True,8.06330495443443,False,2-10 DE genes,False,False,2.0,False,2,0.7248397351809883,0.2751602648190117,-0.0287010415427576,0.0020661736065454,2.0,,,,
ENSG00000163686_Stim8hr,ABHD6,Stim8hr,ENSG00000163686,678,400.0,0,2,2,-6.832516267689945,True,13.974063816809164,False,2-10 DE genes,False,False,2.0,False,1,0.7711115214583533,0.4394021367105332,0.074921249294407,8.202747683163354e-16,2.0,,,,
ENSG00000127220_Rest,ABHD8,Rest,ENSG00000127220,288,278.0,2,1,3,-4.230808305476538,True,7.416025872141688,False,2-10 DE genes,False,False,2.0,False,2,,,,,,,,,
ENSG00000127220_Stim48hr,ABHD8,Stim48hr,ENSG00000127220,482,249.0,0,1,1,-4.624068858210672,True,9.63306098704295,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000127220_Stim8hr,ABHD8,Stim8hr,ENSG00000127220,550,280.0,0,1,1,-3.3879706354212464,False,4.520699812089455,False,1 DE gene,False,False,2.0,False,1,,,,,,,,,
ENSG00000136754_Rest,ABI1,Rest,ENSG00000136754,230,378.0,0,1,1,-13.351847607000243,True,81.46008240506845,False,1 DE gene,False,False,2.0,False,0,0.0036215996361078,0.9953888462081208,0.1128777690849112,5.611644481442975e-34,2.0,,,,
ENSG00000136754_Stim48hr,ABI1,Stim48hr,ENSG00000136754,47,433.0,0,2,2,-12.868259838076142,True,107.00499983518604,False,2-10 DE genes,False,False,2.0,False,1,0.1966104684752392,0.5005115578361926,0.0506093461668417,5.4985308096509344e-08,2.0,,,,
ENSG00000136754_Stim8hr,ABI1,Stim8hr,ENSG00000136754,675,412.0,0,1,1,-13.7845858545166,True,82.23624786514974,False,1 DE gene,False,False,2.0,False,0,-0.7937305776418672,0.0330965333442599,0.0481995971547624,2.2751945285829127e-07,2.0,,,,
ENSG00000138443_Rest,ABI2,Rest,ENSG00000138443,103,277.0,0,0,0,-1.862032750094952,False,17.22195543111177,False,no effect,False,False,2.0,False,0,,,0.065575105184341,1.8617328728676088e-12,1.0,,,,
ENSG00000138443_Stim48hr,ABI2,Stim48hr,ENSG00000138443,393,293.0,3,2,5,-6.046463826172475,True,59.77212710312303,False,2-10 DE genes,False,False,2.0,False,4,0.8885061961800687,0.3034874192689952,0.147204713177741,8.287309243595071e-57,2.0,,,,
ENSG00000138443_Stim8hr,ABI2,Stim8hr,ENSG00000138443,70,262.0,0,0,0,-4.445053028416037,False,29.618889628253264,False,no effect,False,False,2.0,False,0,,,0.1028227188416285,1.890779783456602e-28,2.0,,,,
ENSG00000108798_Rest,ABI3,Rest,ENSG00000108798,668,41.0,730,306,1036,-3.2319428105331567,True,29.91583111760113,False,>50 DE genes,False,False,2.0,False,1035,,,,,,,,,
ENSG00000108798_Stim48hr,ABI3,Stim48hr,ENSG00000108798,330,191.0,0,2,2,-7.297521767326829,True,31.30395713803153,True,2-10 DE genes,False,False,2.0,False,1,,,,,,,,,
ENSG00000108798_Stim8hr,ABI3,Stim8hr,ENSG00000108798,657,122.0,91,38,129,-5.44091023261793,True,34.44520761563291,True,>50 DE genes,False,False,2.0,False,128,0.6768008771859615,1.5531279985369995e-09,0.1371354211709742,1.8050549660531344e-49,2.0,0.132537077615165,0.0885951132981471,0.8694719886344452,0.8484219881150022
ENSG00000097007_Rest,ABL1,Rest,ENSG00000097007,252,444.0,1,0,1,-4.256882374565642,False,23.20004933072445,False,1 DE gene,False,False,2.0,False,1,,,0.1258740593033589,6.768874973663962e-42,2.0,,,,
ENSG00000097007_Stim48hr,ABL1,Stim48hr,ENSG00000097007,309,496.0,0,0,0,-4.211714642669127,False,29.75901400226314,False,no effect,False,False,2.0,False,0,,,0.1574938177894862,7.294495144695356e-65,2.0,,,,
ENSG00000097007_Stim8hr,ABL1,Stim8hr,ENSG00000097007,624,397.0,1,0,1,0.1741842317206555,False,36.64444360828095,False,1 DE gene,False,False,2.0,False,1,,,0.1502347725575809,4.026266797611176e-59,0.0,,,,
ENSG00000143322_Rest,ABL2,Rest,ENSG00000143322,151,938.0,0,1,1,-6.38069288026138,True,4.876547799655915,False,1 DE gene,False,False,2.0,False,0,,,0.0826888676765155,6.188848825526823e-19,2.0,,,,
ENSG00000143322_Stim48hr,ABL2,Stim48hr,ENSG00000143322,330,1017.0,6,4,10,-7.139255874330036,True,6.040399167358891,False,2-10 DE genes,False,False,2.0,False,9,0.8782249511452357,0.0041122769227241,0.0747863706132112,9.236304712460276e-16,2.0,,,,
ENSG00000143322_Stim8hr,ABL2,Stim8hr,ENSG00000143322,62,950.0,1,1,2,-8.50084273948049,True,8.738846724499023,False,2-10 DE genes,False,False,2.0,False,1,0.998458272585643,0.0353553166320671,0.0950842134805472,1.5057577999846671e-24,2.0,,,,
ENSG00000173210_Rest,ABLIM3,Rest,ENSG00000173210,42,364.0,1,0,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,,,0.0032505326289117,0.727227040955915,0.0,,,,
ENSG00000173210_Stim48hr,ABLIM3,Stim48hr,ENSG00000173210,425,357.0,2,0,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,,,0.0266137304815482,0.0042843008168624,0.0,,,,
ENSG00000173210_Stim8hr,ABLIM3,Stim8hr,ENSG00000173210,423,345.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.0643178191429834,4.876748294756627e-12,0.0,,,,
ENSG00000146386_Rest,ABRACL,Rest,ENSG00000146386,374,653.0,0,1,1,-34.93390530076473,True,251.5523744623968,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000146386_Stim48hr,ABRACL,Stim48hr,ENSG00000146386,255,711.0,0,1,1,-37.926762274548686,True,368.5197064829874,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000146386_Stim8hr,ABRACL,Stim8hr,ENSG00000146386,536,624.0,0,1,1,-37.22024957300806,True,320.6560230999109,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000163322_Rest,ABRAXAS1,Rest,ENSG00000163322,542,559.0,0,2,2,-7.482518766079222,True,11.825638814856294,False,2-10 DE genes,False,False,2.0,False,1,0.936053390416046,0.063946609583954,-0.0168557010814064,0.0704636193809608,2.0,,,,
ENSG00000163322_Stim48hr,ABRAXAS1,Stim48hr,ENSG00000163322,330,518.0,1,3,4,-9.209517363072884,True,18.766656259990363,False,2-10 DE genes,False,False,2.0,False,3,0.997649747219722,0.0436553529208917,-0.0157157487912688,0.0916868669824989,2.0,,,,
ENSG00000163322_Stim8hr,ABRAXAS1,Stim8hr,ENSG00000163322,62,557.0,2,4,6,-7.464487583993717,True,10.456134009142897,False,2-10 DE genes,False,False,2.0,False,5,0.8498935264853372,0.0682188656504928,-0.0098099389486388,0.2924634722582935,2.0,,,,
ENSG00000165660_Rest,ABRAXAS2,Rest,ENSG00000165660,477,825.0,2,1,3,-5.193608218103071,True,18.605661363154635,False,2-10 DE genes,False,False,2.0,False,2,,,0.0213671902023752,0.0218375680140701,1.0,,,,
ENSG00000165660_Stim48hr,ABRAXAS2,Stim48hr,ENSG00000165660,353,814.0,0,1,1,-4.730830105422178,True,29.971069569436683,False,1 DE gene,False,False,2.0,False,0,,,0.0398793795635473,1.8591238038067348e-05,2.0,,,,
ENSG00000165660_Stim8hr,ABRAXAS2,Stim8hr,ENSG00000165660,537,765.0,0,1,1,-5.664970128156896,True,35.52163167020509,False,1 DE gene,False,False,2.0,False,0,,,0.0006103559024025,0.9477779129035636,2.0,,,,
ENSG00000146109_Stim8hr,ABT1,Stim8hr,ENSG00000146109,259,70.0,35,18,53,0.0,False,,False,>50 DE genes,False,True,1.0,True,53,,,,,,0.3304838012149706,0.3024831494645773,0.7836871345350566,0.7650129706502025
ENSG00000114626_Rest,ABTB1,Rest,ENSG00000114626,577,1069.0,3,1,4,-9.501297393860623,True,11.830480723719443,False,2-10 DE genes,False,False,2.0,False,3,1.0,1.0,0.0447226132635176,1.5740342011585952e-06,2.0,,,,
ENSG00000114626_Stim48hr,ABTB1,Stim48hr,ENSG00000114626,102,1021.0,0,1,1,-6.386832910070073,True,5.32387389481154,False,1 DE gene,False,False,2.0,False,0,,,0.126334983442984,3.4162350507099486e-42,2.0,,,,
ENSG00000114626_Stim8hr,ABTB1,Stim8hr,ENSG00000114626,88,1038.0,2,3,5,-4.332099204904784,True,2.267083963085144,False,2-10 DE genes,False,False,2.0,False,4,,,0.0695943970630357,7.588693252217124e-14,2.0,,,,
ENSG00000166016_Rest,ABTB2,Rest,ENSG00000166016,571,759.0,0,1,1,-1.7684972416590683,False,0.9167857761847464,False,1 DE gene,False,True,2.0,False,1,,,-0.0080080800192659,0.3901401497370241,1.0,,,,
ENSG00000166016_Stim48hr,ABTB2,Stim48hr,ENSG00000166016,72,761.0,1,0,1,-4.1677611381250586,False,3.109634679205725,False,1 DE gene,False,False,2.0,False,1,-1.0,1.0,0.0365308600146253,8.801907225626091e-05,2.0,,,,
ENSG00000166016_Stim8hr,ABTB2,Stim8hr,ENSG00000166016,471,729.0,0,1,1,-8.777885590029738,True,15.636458962268962,False,1 DE gene,False,False,2.0,False,0,0.969608322560966,0.0013714453882461,0.0075876204235293,0.4155066001303196,2.0,,,,
ENSG00000060971_Rest,ACAA1,Rest,ENSG00000060971,544,489.0,0,3,3,-17.15562368958539,True,71.62211968614656,True,2-10 DE genes,False,False,2.0,False,2,0.3141199678598088,0.4926483459471164,0.0657625928534622,1.6101982598461933e-12,2.0,,,,
ENSG00000060971_Stim48hr,ACAA1,Stim48hr,ENSG00000060971,608,532.0,1,4,5,-18.501939218951296,True,72.16714514873333,True,2-10 DE genes,False,False,2.0,False,4,0.1900592630367132,0.7183438155394228,0.0585486662953277,3.210248574902683e-10,2.0,,,,
ENSG00000060971_Stim8hr,ACAA1,Stim8hr,ENSG00000060971,163,473.0,0,3,3,-15.50399448890383,True,53.359635391047725,True,2-10 DE genes,False,False,2.0,False,2,-0.1700350531276484,0.7845524339884548,0.1016003090142561,8.1891371341042e-28,2.0,,,,
ENSG00000167315_Rest,ACAA2,Rest,ENSG00000167315,577,724.0,0,3,3,-18.607822515403907,True,99.27980549480375,False,2-10 DE genes,False,False,2.0,False,2,0.0534183154983587,0.9199487417729488,0.0937853409635101,6.3473906910224655e-24,2.0,,,,
ENSG00000167315_Stim48hr,ACAA2,Stim48hr,ENSG00000167315,194,907.0,1,5,6,-28.82606034227321,True,177.39563991474785,False,2-10 DE genes,False,False,2.0,False,5,0.1886156362798162,0.6854613893838505,-0.0195926379635537,0.0354925593097595,2.0,,,,
ENSG00000167315_Stim8hr,ACAA2,Stim8hr,ENSG00000167315,273,886.0,0,6,6,-18.8140503262916,True,77.60331146363815,False,2-10 DE genes,False,False,2.0,False,5,-0.0837221749979237,0.8747101587180983,0.0682976429257829,2.174435780884108e-13,2.0,,,,
ENSG00000278540_Rest,ACACA,Rest,ENSG00000278540,472,984.0,2,2,4,-10.125767075395588,True,19.80346019034062,False,2-10 DE genes,False,False,2.0,False,3,0.8418329778028049,0.1581670221971951,0.041318536640003,9.173155906363078e-06,2.0,,,,
ENSG00000278540_Stim48hr,ACACA,Stim48hr,ENSG00000278540,35,904.0,400,513,913,-20.43050566625164,True,64.12811339756887,False,>50 DE genes,False,False,2.0,False,912,0.9158926676378726,1.1039303537350362e-05,0.1186616749454145,2.1539612952677926e-37,2.0,0.0850449657066722,0.0619164600775313,0.8312625624717599,0.8135589394007617
ENSG00000278540_Stim8hr,ACACA,Stim8hr,ENSG00000278540,678,1021.0,3,1,4,-25.676848121599715,True,75.37379357722453,False,2-10 DE genes,False,False,2.0,False,3,1.0,1.0,0.028363053257003,0.0023325338947445,2.0,,,,
ENSG00000076555_Rest,ACACB,Rest,ENSG00000076555,248,1525.0,0,1,1,0.1560680224901953,False,2.326620882750129,False,1 DE gene,False,False,1.0,True,1,,,0.080111979635434,7.262711418121836e-18,0.0,,,,
ENSG00000076555_Stim48hr,ACACB,Stim48hr,ENSG00000076555,11,1424.0,0,1,1,-1.7029773414994809,False,3.929196641549784,False,1 DE gene,False,False,1.0,True,1,,,0.0545939231653516,4.549548227678541e-09,1.0,,,,
ENSG00000076555_Stim8hr,ACACB,Stim8hr,ENSG00000076555,169,1354.0,0,1,1,0.3612891454428207,False,0.6602019670347291,False,1 DE gene,False,True,1.0,True,1,,,0.0720776636851673,9.577026097177168e-15,0.0,,,,
ENSG00000111271_Rest,ACAD10,Rest,ENSG00000111271,641,1439.0,7,2,9,-6.311829213778961,True,3.1318554779589194,True,2-10 DE genes,False,False,2.0,False,8,0.4247415251109295,0.4012005368756225,0.0119974798501461,0.19792025484412,2.0,,,,
ENSG00000111271_Stim48hr,ACAD10,Stim48hr,ENSG00000111271,22,1458.0,4,3,7,-7.856033569920333,True,5.135774519171833,True,2-10 DE genes,False,False,2.0,False,6,1.0,1.0,0.0356461113438573,0.0001300252426732,2.0,,,,
ENSG00000111271_Stim8hr,ACAD10,Stim8hr,ENSG00000111271,59,1357.0,0,2,2,-6.494557654794206,True,3.419779322386138,True,2-10 DE genes,False,False,2.0,False,1,0.9125721540258632,0.0874278459741368,0.0433452590368738,3.262214748736784e-06,2.0,,,,
