variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
TEF,259.7173973923169,0.3342509045022024,0.146361432153525,2.28373622466055,0.022387037760203878,0.24479552305331498,Th2_vs_Th1,2.28373622466055
POC1B,164.68685503858504,-0.4869292107279779,0.213243102182592,-2.2834464784283566,0.02240408212110631,0.24479552305331498,Th2_vs_Th1,-2.2834464784283566
CEP128,247.17915779971364,-0.48995911007044485,0.2147474967898267,-2.281559121268676,0.02251538248834262,0.24579621145548813,Th2_vs_Th1,-2.281559121268676
SMARCA2,1654.781795884491,-0.19318813507419527,0.08469925131930907,-2.280871814862828,0.022556033223570707,0.24585822384422465,Th2_vs_Th1,-2.280871814862828
SLC24A1,115.199949523545,-0.4131435078839387,0.1811400302440819,-2.2807962841081437,0.02256050437778078,0.24585822384422465,Th2_vs_Th1,-2.2807962841081433
RAN,1540.0870250538533,0.1491295987769062,0.06544703377589124,2.278630369828023,0.0226890470453737,0.24704310001281568,Th2_vs_Th1,2.2786303698280235
FAM46C,10679.59773010837,-0.46089964243847237,0.20240416619043,-2.277125274214165,0.022778745815917673,0.247655811080456,Th2_vs_Th1,-2.277125274214165
BAZ2A,5569.834734129567,-0.16614471923538968,0.07296586843935811,-2.2770196913845058,0.022785049756098744,0.247655811080456,Th2_vs_Th1,-2.277019691384506
BTN3A3,777.6929497005968,-0.27099786635196377,0.11903951062615635,-2.2765371339859812,0.022813880680992646,0.24773573437672805,Th2_vs_Th1,-2.2765371339859817
EIF3A,7557.476282190514,0.2203597753283937,0.09680902667449942,2.276231699646237,0.022832145568208916,0.24773573437672805,Th2_vs_Th1,2.276231699646237
CNTROB,297.5734882181541,0.29640670597893115,0.13026232389169307,2.275459988149599,0.02287835030725728,0.2480050509235275,Th2_vs_Th1,2.275459988149599
COPS3,726.3533843524754,0.2802921709102303,0.12319706388965372,2.2751530114490794,0.022896752515679807,0.2480050509235275,Th2_vs_Th1,2.2751530114490794
CX3CR1,5.2533145855980505,-1.9917716983273617,0.8760371086906732,-2.2736156705784616,0.022989104434903276,0.24878920572043328,Th2_vs_Th1,-2.2736156705784616
NBN,455.7458233539992,-0.2977879556865966,0.13100929210563794,-2.2730292706755373,0.023024416092903177,0.24895524321788717,Th2_vs_Th1,-2.273029270675537
SPIN1,564.3086996940874,0.31547264175985523,0.13883631043646472,2.272263219672811,0.023070616888657483,0.2492027360386391,Th2_vs_Th1,2.272263219672811
ARHGAP5,1039.963521305392,0.23555158156464737,0.10368027695529772,2.271903475587808,0.02309234094435802,0.2492027360386391,Th2_vs_Th1,2.271903475587808
ENTPD7,59.144803857721534,-0.6295116524636758,0.27711570100288696,-2.271656388235893,0.023107272227534035,0.2492027360386391,Th2_vs_Th1,-2.271656388235893
WDR60,128.98845999333432,-0.3688361021528243,0.16246923458549517,-2.2701904338617043,0.02319603117230913,0.24974060512121918,Th2_vs_Th1,-2.2701904338617043
HIF1A,4008.714542684782,-0.2923614086108087,0.12878990424813613,-2.2700646476724113,0.023203660903999678,0.24974060512121918,Th2_vs_Th1,-2.2700646476724113
GZF1,413.2946012761759,-0.3464119550783062,0.1526150868945255,-2.2698408271897557,0.023217242426846318,0.24974060512121918,Th2_vs_Th1,-2.2698408271897557
XPNPEP1,775.0453236803909,-0.18050157238289358,0.0795372902709524,-2.269395547270914,0.023244282729373837,0.24981592481646864,Th2_vs_Th1,-2.269395547270914
MORN4,7.513403798808109,-1.4398922214658512,0.634615179857759,-2.2689218083131655,0.02327308126621132,0.24990999495767144,Th2_vs_Th1,-2.2689218083131655
RABGEF1,27.197806103495953,0.7733321889863158,0.3409780847065134,2.2679820893824836,0.02333029834868382,0.25030880336750533,Th2_vs_Th1,2.2679820893824836
GALNT3,176.81823943450357,-0.6247323569311801,0.2755094309255313,-2.2675534366736136,0.023356438445715784,0.25037379028610374,Th2_vs_Th1,-2.2675534366736136
MED9,250.83991024868413,0.27890313411156153,0.12301936634429617,2.267148193000695,0.023381174388630632,0.2504236263771977,Th2_vs_Th1,2.2671481930006947
PSMG3,167.41062257629284,-0.4011535431351836,0.1770008442930788,-2.2663933877679803,0.023427308083146112,0.2507023604056503,Th2_vs_Th1,-2.26639338776798
NCKAP1L,1668.4999549763677,-0.21028071196875445,0.09280322106631574,-2.2658772998675456,0.02345889683476046,0.2508251002049388,Th2_vs_Th1,-2.265877299867546
GFI1,288.96762398109746,-0.9242599263462375,0.4080878142928359,-2.264855489370252,0.023521548966463676,0.25106561801376076,Th2_vs_Th1,-2.264855489370252
FAM46A,223.65500429674123,-0.5325715298867072,0.2351645189977077,-2.2646763727647983,0.023532546415196115,0.25106561801376076,Th2_vs_Th1,-2.2646763727647983
RGL4,236.85126335208787,0.2836149199017966,0.12524253190708812,2.2645256015120965,0.02354180696703989,0.25106561801376076,Th2_vs_Th1,2.264525601512096
CMTM3,877.6585306913288,0.20547360413173815,0.09077764647787755,2.2634823891563647,0.023605969011248878,0.25153471424208523,Th2_vs_Th1,2.263482389156365
COQ2,66.89069971823189,0.5228946353839099,0.23113992761177132,2.2622427928686446,0.023682406738726663,0.25213370180333505,Th2_vs_Th1,2.2622427928686446
APPBP2,516.6955533729484,-0.2199678218107067,0.09727558823728373,-2.261284930748921,0.02374161877069095,0.25254843107014,Th2_vs_Th1,-2.261284930748921
HSD3B7,3.6936843377206636,2.727498762258023,1.207625785115344,2.2585628726017233,0.02391058948970532,0.25412900184838555,Th2_vs_Th1,2.2585628726017237
CAPN8,13.949147147493177,1.2753588405541623,0.5650405629727349,2.257110239739908,0.0240011872059871,0.2546673949046881,Th2_vs_Th1,2.2571102397399083
DCK,600.4673204678284,-0.3503029672592763,0.1552007653197876,-2.2570956176503714,0.024002100666801036,0.2546673949046881,Th2_vs_Th1,-2.257095617650371
CYLD,8396.338581196303,0.19043602975844853,0.08446992949410714,2.2544831148667392,0.024165791738030185,0.2561861612228081,Th2_vs_Th1,2.2544831148667392
CAMK4,2317.6681612773,0.2729344871794947,0.12118251210067445,2.2522596903483043,0.024305865899962028,0.25745219216212967,Th2_vs_Th1,2.2522596903483048
DDX21,5029.854395178216,0.2704206205469562,0.12008917207738429,2.2518318335369973,0.024332901167210347,0.2575197613341353,Th2_vs_Th1,2.251831833536997
SLC17A3,7.948106447074378,-1.520207288817556,0.675438908672934,-2.2506954652706894,0.024404832185576455,0.2578673629341132,Th2_vs_Th1,-2.2506954652706894
COL1A1,246.454816493539,0.6396298797323259,0.28425100128808334,2.250229117342923,0.024434404849056627,0.2578673629341132,Th2_vs_Th1,2.250229117342923
THUMPD2,346.03306971057486,0.2702715080817776,0.12011271103794427,2.2501490953475964,0.024439482428597704,0.2578673629341132,Th2_vs_Th1,2.2501490953475964
ACAA2,243.9831562816216,-0.4924092312070125,0.21885204742021963,-2.249964014554241,0.024451229733608484,0.2578673629341132,Th2_vs_Th1,-2.249964014554241
SCN1B,20.780697233475713,-0.8764368983613384,0.3895826446467392,-2.2496815769502843,0.024469165825864756,0.2578673629341132,Th2_vs_Th1,-2.2496815769502843
KRT2,6.8537071914934815,1.5584503379396457,0.6934440915900136,2.247405893049344,0.024614098738004356,0.2591756494651185,Th2_vs_Th1,2.247405893049344
TMEM64,302.92153608222446,-0.4417092096828219,0.19659070205999246,-2.2468469009690395,0.024649813192099287,0.25933267600498044,Th2_vs_Th1,-2.24684690096904
KIAA1671,29.699898724216514,-0.9894296559602979,0.4404750466870249,-2.2462785653856283,0.024686170626467687,0.2594961966274643,Th2_vs_Th1,-2.246278565385628
ABCC1,1683.7017393364563,0.24246900680568298,0.10796197258175753,2.2458741815046577,0.024712068057205418,0.2595495808501937,Th2_vs_Th1,2.2458741815046577
ZBED4,456.4299834455818,-0.32598641047934285,0.14519799119069607,-2.2451165323024886,0.024760652556216824,0.25984095573935617,Th2_vs_Th1,-2.2451165323024886
ALDOA,3698.5645544249805,0.19467596427712958,0.08678391740044832,2.2432262809574888,0.0248822263802026,0.2608971541480116,Th2_vs_Th1,2.2432262809574888
ICAM2,325.82594438291835,0.4462917277317607,0.19898718203530516,2.242816462683399,0.024908652424911873,0.260954764522165,Th2_vs_Th1,2.2428164626833986
EHD4,769.0887066639517,0.4485037075919048,0.20004179451649526,2.2420500109786885,0.024958140266944928,0.26112199847401396,Th2_vs_Th1,2.2420500109786885
CUTA,967.2114939972793,0.22069201207420674,0.09843881782305505,2.2419205853416817,0.02496650534860228,0.26112199847401396,Th2_vs_Th1,2.2419205853416817
NOL4L,1339.4392273061112,0.2049187477149693,0.09142672688601362,2.2413440215403533,0.025003799518629768,0.26129284878353504,Th2_vs_Th1,2.241344021540353
CEP170B,230.47621532764288,0.40094833268393737,0.1790855186465178,2.2388651841544838,0.025164689420775536,0.26265136684735196,Th2_vs_Th1,2.2388651841544838
VMP1,358.7604881160388,0.25667674878919916,0.11465476223821536,2.238692434387577,0.0251759351393748,0.26265136684735196,Th2_vs_Th1,2.238692434387577
POLM,355.62688916460917,0.29731716289155574,0.13283029424137063,2.2383234531671685,0.025199969764699202,0.2626822935255058,Th2_vs_Th1,2.238323453167168
NAMPT,1738.4178289638044,0.5401289432152819,0.24166603220873775,2.235022184453082,0.025415892351317405,0.264695412295856,Th2_vs_Th1,2.235022184453082
KIAA1841,63.431696795361525,0.692793927747679,0.31001337307084925,2.2347227182014193,0.025435558188051294,0.264695412295856,Th2_vs_Th1,2.2347227182014198
TRIQK,11.51484941190082,-1.9119681953523677,0.8558853406787323,-2.233906931781473,0.025489197378710082,0.2650323800837186,Th2_vs_Th1,-2.233906931781473
TKTL1,49.529155719417105,1.0174383507751423,0.4555946808185976,2.23320945922161,0.0255351348335586,0.26528116726202794,Th2_vs_Th1,2.23320945922161
RPL8,15002.524838617692,0.17851161978719632,0.07994616500636076,2.2328978478579105,0.025555681549827187,0.26528116726202794,Th2_vs_Th1,2.2328978478579105
CCDC92,249.09699646523404,-0.2944496653069486,0.13201265899134776,-2.2304653777653787,0.02571656347907366,0.2663864177411155,Th2_vs_Th1,-2.2304653777653787
LRIG1,1506.1773038857132,-0.4145370590502626,0.18586221591181906,-2.2303460497153256,0.025724478246026975,0.2663864177411155,Th2_vs_Th1,-2.2303460497153256
ZNF493,78.10039648720164,-0.423402562721711,0.18983944361682156,-2.230319235323515,0.025726257075503575,0.2663864177411155,Th2_vs_Th1,-2.230319235323515
GOLIM4,6.796986020072914,-4.208091226422135,1.8880765768289918,-2.2287714799627394,0.025829113471192974,0.26722950841938825,Th2_vs_Th1,-2.2287714799627394
AASS,38.5521609355957,-0.7587691619707987,0.3405742554182448,-2.2279110939815063,0.025886444238335613,0.26746342726526035,Th2_vs_Th1,-2.227911093981506
ID3,149.17304717263116,0.6637840228797435,0.29800699934407054,2.227410847197441,0.02591982813118073,0.26746342726526035,Th2_vs_Th1,2.227410847197441
APP,458.6543664411034,0.4370235061712559,0.19621152397846311,2.227308046489793,0.02592669312976577,0.26746342726526035,Th2_vs_Th1,2.227308046489793
OAS2,603.2969486976428,-0.30810718759870714,0.13834172933176364,-2.2271456999053494,0.02593753778484798,0.26746342726526035,Th2_vs_Th1,-2.2271456999053494
PDE9A,80.19090707974914,-0.7535151452811494,0.3384843289970848,-2.2261448484595543,0.02600448072295933,0.2678885401291153,Th2_vs_Th1,-2.2261448484595547
XPO1,2826.605110964357,-0.19367692378562132,0.08701583052817687,-2.2257665370774826,0.026029823326564477,0.2678885401291153,Th2_vs_Th1,-2.2257665370774826
ADGRA3,14.052711095568057,1.7271515571530223,0.776050276087767,2.2255665777995173,0.026043226970120133,0.2678885401291153,Th2_vs_Th1,2.2255665777995173
CNKSR1,72.67817105391246,0.5774672676134878,0.25955775844492407,2.224812200079241,0.026093848047095147,0.2681879666967314,Th2_vs_Th1,2.224812200079241
POP5,95.67541004226835,-0.38637213918253926,0.17370707957687673,-2.224273991156154,0.026130015496280464,0.2683384705042245,Th2_vs_Th1,-2.224273991156154
SLC29A4,16.39317859678379,1.093625247761713,0.4919322659259516,2.2231216033435217,0.026207601290511896,0.2688291121158429,Th2_vs_Th1,2.2231216033435213
ARID5A,3567.236753686717,0.37387129363489663,0.16821995939105386,2.222514468486904,0.026248557344296056,0.2688291121158429,Th2_vs_Th1,2.222514468486904
CD37,3324.7210808575946,0.17090863827998978,0.07690808555263917,2.2222453861891105,0.02626672675884406,0.2688291121158429,Th2_vs_Th1,2.2222453861891105
ZSWIM5,31.8305899056603,-0.7977119786754181,0.3590020259006669,-2.222026398525503,0.02628152162280451,0.2688291121158429,Th2_vs_Th1,-2.222026398525503
RIC1,684.0966986497737,-0.28228172342523977,0.12705362021916386,-2.221752697312457,0.02630002307315123,0.2688291121158429,Th2_vs_Th1,-2.2217526973124566
RPL29,7725.112239786002,0.19214642442346716,0.08648827925516273,2.2216469801253145,0.02630717227731839,0.2688291121158429,Th2_vs_Th1,2.2216469801253145
VMAC,270.5917691101367,0.3296249775613247,0.1484114090550211,2.221021818067381,0.026349483669306718,0.2690409606103578,Th2_vs_Th1,2.221021818067381
LTBP2,24.083271965097236,-0.7955751145179492,0.35833745943760037,-2.2201840571359184,0.0264062760874941,0.2694001996585835,Th2_vs_Th1,-2.2201840571359184
CCNT1,2620.1270575036488,0.23846716860409933,0.10745024864800977,2.219326354332418,0.026464529917278774,0.26976215847781293,Th2_vs_Th1,2.2193263543324178
NEK4,86.35116831635285,-0.4396708454434613,0.19813695952588584,-2.219024893162449,0.02648503104009329,0.26976215847781293,Th2_vs_Th1,-2.219024893162449
OSGIN2,309.80213383285803,-0.2867254278593066,0.12923608011202012,-2.2186174914217207,0.026512758540339094,0.2698241312019653,Th2_vs_Th1,-2.2186174914217207
AP1S3,24.13394961414463,-0.7763833237911931,0.35017229070385286,-2.217146657237351,0.02661307136441461,0.2706241115009437,Th2_vs_Th1,-2.2171466572373504
EIF4G3,416.2689302680694,-0.2511963635006499,0.11349490513988943,-2.2132831706501275,0.02687812914326025,0.27262457840726245,Th2_vs_Th1,-2.213283170650127
SLC36A4,114.75447061813796,0.4348387070025044,0.19648572785812857,2.213080368445271,0.026892105303320014,0.27262457840726245,Th2_vs_Th1,2.213080368445271
USP22,2987.308486715598,0.17214543717184888,0.07778702922488821,2.213035243628643,0.026895215943573338,0.27262457840726245,Th2_vs_Th1,2.213035243628643
CBX8,37.74294427045701,0.7607078710560125,0.34374423164565754,2.2130054878715004,0.02689726730094913,0.27262457840726245,Th2_vs_Th1,2.2130054878715004
TIMP1,286.77177145564485,0.382771026621625,0.17303210678944553,2.212138739588952,0.026957080101443688,0.2730088689071474,Th2_vs_Th1,2.2121387395889522
TMEM63C,13.915061658622896,-1.011775132865737,0.4576714991838707,-2.210701637899575,0.027056505043187684,0.2737441994879123,Th2_vs_Th1,-2.210701637899575
PHGDH,34.67514914343047,1.0698707698107657,0.4840712311987679,2.2101515249342683,0.02709464793846186,0.2737441994879123,Th2_vs_Th1,2.2101515249342687
CERS6,252.69305735508263,0.5965827116006591,0.2699671003301967,2.209834868289428,0.02711662483505273,0.2737441994879123,Th2_vs_Th1,2.209834868289428
CHST12,106.45896235496708,-0.5856738841118744,0.2650452196506416,-2.20971306286473,0.027125082583966082,0.2737441994879123,Th2_vs_Th1,-2.20971306286473
LRRC16A,49.89965862031658,-0.9080496598891099,0.41102932067978576,-2.2092089644294015,0.027160109656387033,0.2737441994879123,Th2_vs_Th1,-2.2092089644294015
MFSD10,909.7555227376795,0.32279050704774903,0.1461654078724621,2.2083919290219662,0.027216963935112717,0.2737441994879123,Th2_vs_Th1,2.208391929021966
CDK5RAP2,885.6672537443865,-0.22762091072549548,0.10307188327546346,-2.2083705419175286,0.02721845355793852,0.2737441994879123,Th2_vs_Th1,-2.2083705419175286
TCP11L1,146.47817636304273,-0.3653038179696485,0.16542277882611955,-2.2083042043056804,0.027223074454307453,0.2737441994879123,Th2_vs_Th1,-2.2083042043056804
MAGEE1,113.54405570479068,0.3604095229110039,0.1632178161830858,2.2081506255831953,0.027233774925516645,0.2737441994879123,Th2_vs_Th1,2.2081506255831953
ANKH,872.2311504775017,0.22495757940883532,0.10188626391586339,2.2079284366988166,0.027249262177308026,0.2737441994879123,Th2_vs_Th1,2.2079284366988166
CEBPA,7.2389149031063535,-2.642586327965705,1.199504413837877,-2.2030651137919635,0.027590159611198182,0.2769456681745634,Th2_vs_Th1,-2.2030651137919635
XPA,199.44634221044632,-0.2851357177239847,0.12949396290460208,-2.2019228644198923,0.027670757600405306,0.2775312429640008,Th2_vs_Th1,-2.2019228644198927
PPP3CC,992.8156490806612,-0.2438396489338267,0.11080500032661912,-2.200619540770383,0.027762969058767514,0.27823226306724647,Th2_vs_Th1,-2.200619540770383
GSDMB,518.4041034582925,-0.3158210128634734,0.14357416516653612,-2.1997064200035075,0.027827731016393027,0.27861389598760966,Th2_vs_Th1,-2.199706420003507
SPATS2L,143.17622717737478,-0.6764131756716556,0.3075736505921882,-2.199190907183761,0.027864350617618987,0.27861389598760966,Th2_vs_Th1,-2.199190907183761
SP100,1981.9545088012637,-0.16678419238856024,0.07584070395960944,-2.19913824214217,0.027868094031968334,0.27861389598760966,Th2_vs_Th1,-2.1991382421421704
HIST1H2BN,20.280067297791366,1.2199029021554504,0.55480323875004,2.198802777186135,0.027891948952607423,0.27862894839115127,Th2_vs_Th1,2.198802777186135
HNRNPH2,1168.7682987138667,0.15425697550831735,0.07016768401055036,2.198404830992047,0.0279202697417711,0.2786391804284973,Th2_vs_Th1,2.198404830992047
STT3A,449.65184058983704,0.20891906974341876,0.0950515144120881,2.197956245469874,0.027952224119462014,0.2786391804284973,Th2_vs_Th1,2.197956245469874
LAMC3,28.626475158300742,1.2508111236171982,0.5691100132996808,2.1978371393696574,0.02796071377484592,0.2786391804284973,Th2_vs_Th1,2.1978371393696574
ZUFSP,304.5395062451716,0.279374748331017,0.12713193757183663,2.197518213494974,0.027983457147404762,0.2786391804284973,Th2_vs_Th1,2.197518213494974
PTTG1,147.22784095569466,0.3714363401332285,0.16904830059374565,2.1972201958176365,0.028004723917294225,0.2786391804284973,Th2_vs_Th1,2.1972201958176365
RAB8B,3768.2529648138984,0.49361759965883795,0.2246937176129469,2.1968464668386245,0.028031413192841484,0.278682319198688,Th2_vs_Th1,2.196846466838624
SERPINB6,149.01334243638829,-0.6152617962474916,0.28041382891430494,-2.194120734450357,0.0282267310263109,0.2804005224741179,Th2_vs_Th1,-2.1941207344503573
JAK1,6318.685747937489,-0.2327558175974279,0.10613929570199063,-2.1929278506891636,0.028312577751905536,0.28102938442118336,Th2_vs_Th1,-2.1929278506891636
P2RX5,61.39973077019928,-0.6311652919039367,0.28831515876326574,-2.1891505622227223,0.028585898552483942,0.2835166247047075,Th2_vs_Th1,-2.1891505622227223
PTK2,43.68378049181295,0.6426368375075022,0.293794063762159,2.1873717572038793,0.02871539620780953,0.2845745981897944,Th2_vs_Th1,2.187371757203879
