gene_id,gene_name,gene_biotype,Donor10_NTC_cpm,Donor10_NTC_count,Donor10_CYB5R4_cpm,Donor10_CYB5R4_count,Donor10_SGF29_cpm,Donor10_SGF29_count,Donor10_ATP2A2_cpm,Donor10_ATP2A2_count,Donor10_KDM1A_cpm,Donor10_KDM1A_count
ENSG00000274717,ADAMTS7P5,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000274718,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274719,,lncRNA,0.093270829,1,0.095489334,1,0.347296728,3,0.33017417,1,0.330650425,3
ENSG00000274721,,misc_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274723,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274727,IQSEC3P3,processed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000274730,,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000274732,,misc_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274736,CCL23,protein_coding,0,0,0,0,0,0,0.33017417,1,0,0
ENSG00000274737,,lncRNA,0.093270829,1,0.286468002,3,0,0,0,0,0.330650425,3
ENSG00000274740,,misc_RNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274742,Metazoa_SRP,misc_RNA,0,0,0,0,0,0,0.33017417,1,0.110216808,1
ENSG00000274747,RN7SL627P,misc_RNA,0.046635415,0.5,0,0,0.057882788,0.5,0,0,0,0
ENSG00000274748,,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0
ENSG00000274749,KRTAP7-1,protein_coding,0,0,0,0,0,0,0,0,0,0
ENSG00000274750,H3C6,protein_coding,0.279812488,3,0.095489334,1,0.347296728,3,0.990522509,3,1.102168085,10
ENSG00000274751,,lncRNA,0.093270829,1,0,0,0.115765576,1,0.33017417,1,0.110216808,1
ENSG00000274752,TRBV12-3,TR_V_gene,0.139906244,1.5,0.238723335,2.5,0.115765576,1,0,0,0.082662606,0.75
ENSG00000274755,U2,snRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274756,,processed_pseudogene,0.186541659,2,0,0,0.269733792,2.33,0,0,0,0
ENSG00000274758,,lncRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274759,RNA5SP527,rRNA,0,0,0,0,0,0,0,0,0,0
ENSG00000274760,,misc_RNA,16.92865552,181.5,14.16393293,148.33,11.92385434,103,14.66633662,44.42,16.36719606,148.5
